Feature ID	Taxon	Confidence
d8d4d4f4f23d4ab41bebeda04a3fc0f1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Pricia; s__uncultured_bacterium	0.8132462886463417
943f6171fa23d60817bbc7edbf57f4c6	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopumilus	0.999107288713575
3848b5414519eb2759d65cb892a07957	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methyloligellaceae; g__Methyloceanibacter	0.9991346065397282
cddf497262e9ce935e058105e6252642	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium	0.9999997473047039
4c0532118d3780b3d7bcbe50201dcda9	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopumilus	0.9986164935734353
dc9f9bd55f8089e16bdfdfb39afe0591	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Kangiellaceae; g__uncultured	0.9956070172735657
b3905f6d2cea075f19a8129058eadbff	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Tistrellales; f__Geminicoccaceae; g__uncultured; s__uncultured_Alphaproteobacteria	0.9380610097030826
93fffb00ddb29bfdeafe452a0ecc38d8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Fokiniaceae; g__MD3-55; s__uncultured_Alphaproteobacteria	0.736601193498879
5f075f9b20a68f1ad1faafc963d194b7	d__Bacteria; p__Latescibacterota; c__Latescibacterota; o__Latescibacterota; f__Latescibacterota; g__Latescibacterota; s__unidentified_bacterium	0.8644883814705422
4c40205517345f356281ddcfe23c20e5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9971126660880378
c2e118dbb6ee75e740ad6567d3c14e82	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Arcobacteraceae; g__Poseidonibacter	0.9790902249135293
8307fe4f26f20be359cd7ecc5285ca3d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Pricia; s__uncultured_bacterium	0.8458405640305475
06b92dc8c1436384f6d23ac8e6761491	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Woeseiaceae; g__Woeseia	0.8341798535991377
fd2ca755a684013e1ab0ceeaeeb92a12	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae	0.9999889898439315
f160d665ae39a93cef04024c90533cf3	d__Bacteria	0.7131700786128298
37ee24a3cd7f181694ae0fc8d229d531	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__Phycisphaera; s__uncultured_Planctomycetales	0.7091625534848699
81f62949875cf956bf562e65c1d57b4f	d__Bacteria	0.8186912939348243
6802ecc27822f07cfaf856a745c10180	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	1.0000000000000053
9c3ddf5cdc0a2ea8115d4619729d949f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9967539946671409
cd41f6e40eecc781ac6c1c4bae9d0122	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Tistrellales; f__Geminicoccaceae; g__uncultured; s__uncultured_Alphaproteobacteria	0.942506592065568
b93acadca3f22243ee02114c0652ee47	Unassigned	0.6363257379202919
6c433d9cad1b6b603dada08fa568f0b4	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	1.0000000000000022
6dc4527d37ea2c9c46405e80df3a6499	d__Bacteria; p__Latescibacterota; c__Latescibacterota; o__Latescibacterota; f__Latescibacterota; g__Latescibacterota; s__unidentified_bacterium	0.8641288896639079
5a478c79dc5ca19e4734d97d04bfcabd	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Fokiniaceae; g__MD3-55	0.9999999832425093
9a43db15b3b395fb67aacdedf5239f06	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Blastocatellales; f__Blastocatellaceae; g__Blastocatella; s__uncultured_marine	0.9904824735701998
023778f88301248cd7e02790393bc180	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__MBAE14; f__MBAE14; g__MBAE14	0.9999640651552542
9a9983b0eb3dfcee8a75abd79554f0f9	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Actinomarinales; f__uncultured; g__uncultured	0.9999099330400288
a37eea84ab46023eb9eb49343a6fcc71	Unassigned	0.3920164571503193
5140965609e1f928e16e675edc225cd6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Marinobacteraceae; g__Marinobacter	0.999765495730551
40d8bebe97f82d21bbcdfbc6bcc03df1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Anaplasmataceae; g__Wolbachia	0.9999944437386372
5a6086c0b2d40c205b886739239f8327	Unassigned	0.407024107151047
de52e9aa61f671b35c14ecf79f4bc48a	Unassigned	0.5160158931969844
f9bb3dd5f7e16d162e723856c9cae32f	d__Bacteria	0.7030592128627385
